date,gpm_precip_mm,landslide_id,smap_sm,esa_vol,gpm_7day_accum_mm,days-to-landslide,imerg_precip_mm
2017-03-17,4.112599849700928,10510,,,61.45999336242676,6,
2017-03-16,2.3661999702453613,10510,,84.39822387695312,57.23299312591553,5,
2017-03-15,14.907997131347656,10510,,87.49140930175781,44.38319206237793,4,
2017-03-14,12.849801063537598,10510,,,29.475194931030273,3,
2017-03-13,4.2270002365112305,10510,,,27.108994960784912,2,
2017-03-12,6.562999725341797,10510,,74.88739013671875,22.996395111083984,1,
2017-03-18,19.869199752807617,10516,0.38381588,,31.614201307296753,7,
2017-03-17,8.517000198364258,10516,,,30.993801295757294,6,
2017-03-16,19.568574905395508,10516,0.43096375,,27.422801434993744,5,
2017-03-15,19.21379852294922,10516,0.36978588,,17.863600194454193,4,
2017-03-14,10.105999946594238,10516,,,16.09680026769638,3,
2017-03-13,0.633400022983551,10516,0.62662685,,5.157399594783783,2,
2017-03-12,13.174798965454102,10516,0.40039688,,0.9321998953819275,1,
2017-03-18,11.933999061584473,10566,0.4951243,,91.08277231454849,7,
2017-03-17,3.7689998149871826,10566,,,77.90797334909439,6,
2017-03-16,30.125200271606445,10566,0.56180024,99.42230224609375,77.27457332611084,5,
2017-03-15,16.625001907348633,10566,0.5084674,98.25933837890625,67.1685733795166,4,
2017-03-14,9.24699878692627,10566,,,47.95477485656738,3,
2017-03-13,5.943999767303467,10566,,,28.386199951171875,2,
2017-03-12,1.76419997215271,10566,,,19.869199752807617,1,
2017-03-18,21.35359764099121,10528,0.28866434,,51.202714040875435,7,
2017-03-17,4.059199810028076,10528,,,44.564514234662056,6,
2017-03-16,20.39800262451172,10528,,,26.218717649579048,5,
2017-03-15,14.885599136352539,10528,,,26.04658105969429,4,
2017-03-14,22.500398635864258,10528,,,25.594078540802002,3,
2017-03-13,2.883399724960327,10528,,,14.108704090118408,2,
2017-03-12,6.955799579620361,10528,,,1.776106357574463,1,
2017-03-18,10.481595993041992,10567,0.4157256,,93.03599715232849,7,
2017-03-17,0.7167872786521912,10567,,,86.08019757270813,6,
2017-03-16,75.64421844482422,10567,,99.42230224609375,83.1967978477478,5,
2017-03-15,31.31454849243164,10567,,98.25933837890625,60.696399211883545,4,
2017-03-14,17.663156509399414,10567,,,45.810800075531006,3,
2017-03-13,0.9959828853607178,10567,,,25.412797451019287,2,
2017-03-12,7.829951286315918,10567,,,21.35359764099121,1,
2017-03-18,22.996395111083984,10508,,74.05622863769531,269.23730021715164,7,
2017-03-17,4.112599849700928,10508,,,253.29157668352127,6,
2017-03-16,2.3661999702453613,10508,,84.39822387695312,249.1510780453682,5,
2017-03-15,14.907997131347656,10508,,87.49140930175781,200.110318005085,4,
2017-03-14,12.849801063537598,10508,,,121.9314621090889,3,
2017-03-13,4.2270002365112305,10508,,,72.61610490083694,2,
2017-03-12,6.562999725341797,10508,,74.88739013671875,72.2044448852539,1,
2017-03-21,24.41619873046875,10507,,,40.94779968261719,7,29.8159987283
2017-03-20,0.0,10507,,,35.96339988708496,6,4.73239991
2017-03-19,0.061244990676641464,10507,,82.67011260986328,35.96339988708496,5,8.22519977
2017-03-18,22.996395111083984,10507,,74.05622863769531,35.96339988708496,4,45.992798799
2017-03-17,4.112599849700928,10507,,,33.268799781799316,3,0.0
2017-03-16,2.3661999702453613,10507,,84.39822387695312,21.06160068511963,2,0.0
2017-03-15,14.907997131347656,10507,,87.49140930175781,9.487598419189453,1,48.832399066
2017-03-23,1.776106357574463,10518,0.60376173,84.37752532958984,68.22038059309125,7,
2017-03-22,12.332597732543945,10518,,81.85564422607422,46.381782341748476,6,
2017-03-21,11.485374450683594,10518,0.60376173,78.39082336425781,5.872779656201601,5,
2017-03-20,0.4525025188922882,10518,0.60376173,74.95104217529297,0.03837995603680611,4,
2017-03-19,0.172136589884758,10518,,90.27928161621094,0.03837995603680611,3,
2017-03-18,18.345796585083008,10518,0.5668529,87.90652465820312,0.0,2,
2017-03-17,6.638199806213379,10518,,62.121742248535156,0.0,1,
2017-03-23,2.0473999977111816,10506,,65.73886108398438,79.40839958190918,7,
2017-03-22,17.347599029541016,10506,,,77.64419960975647,6,
2017-03-21,21.49839973449707,10506,,,71.700199842453,5,
2017-03-20,0.0,10506,,,62.45320105552673,4,
2017-03-19,0.0,10506,,81.27293395996094,45.8281991481781,3,
2017-03-18,23.944196701049805,10506,,63.685150146484375,15.702998876571655,2,
2017-03-17,3.7637996673583984,10506,,,11.933999061584473,1,
2017-04-09,0.9321998953819275,10511,0.4163564,,144.6462408900261,7,1.2408000000000001
2017-04-08,4.2251996994018555,10511,0.5346783,84.57611083984375,136.81628960371017,6,7.141999900000001
2017-04-07,10.939400672912598,10511,,72.04817199707031,135.82030671834946,5,19.118400724
2017-04-06,1.7667999267578125,10511,0.4307654,,118.15715020895004,4,3.53359969
2017-04-05,9.55920124053955,10511,0.4131943,,86.8426017165184,3,21.8788001948
2017-04-04,3.57099986076355,10511,,,11.198383271694183,2,8.450399689
2017-04-03,0.6204000115394592,10511,0.363093,,10.481595993041992,1,1.8643998085
2017-12-30,5.912999629974365,12706,,56.557151794433594,14.8691992983222,7,
2017-12-29,1.9108000993728638,12706,,,14.81399929523468,6,
2017-12-28,1.4683997631072998,12706,,,14.220399260520935,5,
2017-12-27,4.928199768066406,12706,,,14.220399260520935,4,
2017-12-26,0.0,12706,,,9.292199492454529,3,
2017-12-25,0.5936000347137451,12706,,,7.823799729347229,2,
2017-12-24,0.0552000030875206,12706,,,5.912999629974365,1,
2018-12-19,0.5171999931335449,13274,,86.12998962402344,20.403401607647538,7,
2018-12-18,8.489400863647461,13274,0.28992987,70.56829833984375,20.389001607894897,6,
2018-12-17,3.252999782562256,13274,,,18.589601755142212,5,
2018-12-16,2.0006000995635986,13274,0.20232905,,14.26020073890686,4,
2018-12-15,4.329401016235352,13274,0.16309674,,12.259600639343262,3,
2018-12-14,1.7993998527526855,13274,,,9.006600856781006,2,
2018-12-13,0.014399999752640724,13274,0.20589039,,0.5171999931335449,1,
