date,gpm_precip_mm,landslide_id,smap_sm,esa_vol,gpm_7day_accum_mm,days-to-landslide,imerg_precip_mm
2015-04-09,0.0,7164,0.20594214,,7.061603385955095,7,
2015-04-08,0.0,7164,,,7.0309601575136185,6,
2015-04-07,0.0,7164,0.0698164,,6.835102319717407,5,
2015-04-06,0.11232607066631317,7164,,,6.835102319717407,4,
2015-04-05,0.0,7164,,,5.725587368011475,3,
2015-04-04,0.0,7164,0.13120663,,3.590477466583252,2,
2015-04-03,0.0,7164,,,1.6876113414764404,1,
2015-04-09,0.0,7166,0.20594214,,9.907127608079463,7,
2015-04-08,0.0,7166,,,9.904832303524017,6,
2015-04-07,0.0,7166,0.0698164,,9.904832303524017,5,
2015-04-06,0.11232607066631317,7166,,,9.447738289833069,4,
2015-04-05,0.0,7166,,,7.371705651283264,3,
2015-04-04,0.0,7166,0.13120663,,3.6645647287368774,2,
2015-04-03,0.0,7166,,,2.9827535152435303,1,
2015-06-12,1.6876113414764404,6959,0.090732,0.26247334480285645,,7,
2015-06-11,1.9028661251068115,6959,,0.5113199949264526,,6,
2015-06-10,2.1351099014282227,6959,0.10019745,0.06334458291530609,,5,
2015-06-09,1.1095149517059326,6959,,,,4,
2015-06-08,0.0,6959,,0.0,,3,
2015-06-07,0.19585783779621124,6959,,0.10557430982589722,,2,
2015-06-06,0.030643228441476822,6959,,0.0,,1,
2015-07-01,2.9827535152435303,7088,0.21219496,62.77755355834961,,7,
2015-06-30,0.6818112134933472,7088,,68.29146575927734,,6,
2015-06-29,3.7071409225463867,7088,0.20041516,46.217247009277344,,5,
2015-06-28,2.0760326385498047,7088,0.21942188,,,4,
2015-06-27,0.4570940136909485,7088,,56.588748931884766,,3,
2015-06-26,0.0,7088,0.16045542,57.3243293762207,,2,
2015-06-25,0.0022953045554459095,7088,,52.340763092041016,,1,
2015-07-18,28.16133689880371,7240,,,45.973137855529785,7,
2015-07-17,0.0,7240,0.094345175,25.834671020507812,45.973137855529785,6,
2015-07-16,0.0,7240,,12.538643836975098,45.973137855529785,5,
2015-07-15,0.0,7240,,22.4970760345459,45.973137855529785,4,
2015-07-14,0.0,7240,0.09205281,17.49774169921875,45.973137855529785,3,
2015-07-13,0.0,7240,,,45.973137855529785,2,
2015-07-12,0.0,7240,0.079874106,6.537581443786621,14.699292182922363,1,
2015-07-18,1.7591828107833862,7236,,,28.565232276916504,7,
2015-07-17,0.03370291367173195,7236,0.08508261,15.239492416381836,28.565232276916504,6,
2015-07-16,0.007378776557743549,7236,,4.753037929534912,28.565232276916504,5,
2015-07-15,0.0,7236,0.08715972,,28.565232276916504,4,
2015-07-14,0.007378776557743549,7236,0.08451416,10.057300567626953,28.565232276916504,3,
2015-07-13,0.014375475235283375,7236,,,28.565232276916504,2,
2015-07-12,0.07000946253538132,7236,0.07198447,10.019132614135742,9.234627723693848,1,
2015-07-19,9.234627723693848,7229,,87.84590911865234,30.411315441131592,7,
2015-07-18,19.330604553222656,7229,,,30.411315441131592,6,
2015-07-17,0.0,7229,0.08649715,7.262965202331543,30.411315441131592,5,
2015-07-16,0.0,7229,,,30.411315441131592,4,
2015-07-15,0.0,7229,,4.549345016479492,30.411315441131592,3,
2015-07-14,0.0,7229,0.056042783,1.8980982303619385,30.411315441131592,2,
2015-07-13,0.0,7229,,,25.048297882080078,1,
2015-07-19,3.6303272247314453,7232,,87.84590911865234,30.199100494384766,7,
2015-07-18,17.458650588989258,7232,,,30.199100494384766,6,
2015-07-17,0.0,7232,0.091740556,7.262965202331543,30.199100494384766,5,
2015-07-16,0.0,7232,,,30.199100494384766,4,
2015-07-15,0.0,7232,,4.549345016479492,30.199100494384766,3,
2015-07-14,0.0,7232,0.059786916,1.8980982303619385,30.199100494384766,2,
2015-07-13,0.0,7232,,,22.693696975708008,1,
2015-07-19,25.048297882080078,7230,0.19703414,49.02593231201172,21.088977813720703,7,
2015-07-18,5.363017559051514,7230,,,21.088977813720703,6,
2015-07-17,0.0,7230,0.091740556,17.86760902404785,21.088977813720703,5,
2015-07-16,0.0,7230,,,21.088977813720703,4,
2015-07-15,0.0,7230,,8.634536743164062,21.088977813720703,3,
2015-07-14,0.0,7230,0.06884217,1.5326143503189087,21.088977813720703,2,
2015-07-13,0.0,7230,,,3.6303272247314453,1,
2015-07-19,22.693696975708008,7231,0.19703414,49.02593231201172,28.786519169807434,7,
2015-07-18,7.505403518676758,7231,,,28.786519169807434,6,
2015-07-17,0.0,7231,0.091740556,17.86760902404785,28.786519169807434,5,
2015-07-16,0.0,7231,,,28.786519169807434,4,
2015-07-15,0.0,7231,,8.634536743164062,28.786519169807434,3,
2015-07-14,0.0,7231,0.063519076,1.5326143503189087,28.786519169807434,2,
2015-07-13,0.0,7231,,,28.328710556030273,1,
2015-07-19,25.409425735473633,7348,,72.87998962402344,1.89202821534127,7,
2015-07-18,32.944828033447266,7348,,,1.8220187528058887,6,
2015-07-17,0.0,7348,0.09193073,32.26258087158203,1.8076432775706053,5,
2015-07-16,0.0,7348,,14.766199111938477,1.8002645010128617,4,
2015-07-15,0.0,7348,,4.5272135734558105,1.8002645010128617,3,
2015-07-14,0.0,7348,0.0951546,33.94804763793945,1.7928857244551182,2,
2015-07-13,0.0,7348,,,1.7591828107833862,1,
2015-07-19,14.699292182922363,7228,,43.26017379760742,28.16133689880371,7,
2015-07-18,31.273845672607422,7228,,,28.16133689880371,6,
2015-07-17,0.0,7228,,7.6718010902404785,28.16133689880371,5,
2015-07-16,0.0,7228,,,28.16133689880371,4,
