date,smap_sm,veg_water_content,esa_sm_percent,gpm_7day_accum_mm,gpm_7day_max_mm,ksat_log10cm/hr,glc_lat,glc_lon,landslide_id,landslide_category,landslide_trigger,landslide_size,gpm_7day_accum_norm,imerg_7day_accum_mm,imerg_7day_max_mm
2015-12-11 00:00:00.000000,0.50166553,9.644936,87.74385833740234,10.525716302916408,8.969350814819336,0.45275771617889404,38.2897,-120.5983,9047,debris_flow,rain,medium,1.9243137849947736,23.41256829427,1.9812232
2015-12-11 00:00:00.000000,0.50166553,9.644936,87.74385833740234,10.525716302916408,8.969350814819336,0.45275771617889404,38.2897,-120.5983,9045,debris_flow,rain,medium,1.1769795770129607,23.41256829427,1.9812232
2015-12-13 17:46:00.000000,0.47309312,9.627032,93.09497833251953,13.968201663345098,10.386720657348633,1.343022346496582,37.4053,-122.2577,7393,debris_flow,rain,small,1.510806488425939,,
2015-12-13 19:45:00.000000,0.21657169,1.917566,58.91057586669922,2.306940757203847,1.4233577251434326,0.9321309328079224,34.8813,-118.8962,7392,mudslide,downpour,medium,1.0199657987247517,5.0455944739,0.7365244
2016-01-05 00:00:00.000000,0.102380216,2.1254146,18.38692855834961,24.640089679058292,24.589012145996094,-0.09509742259979248,34.3515,-118.5393,9157,mudslide,rain,medium,3.109198781874159,31.060223025210004,9.08
2016-01-06 00:00:00.000000,0.34428257,2.4278102,92.78853607177734,18.518942210823298,9.657696723937988,0.45275771617889404,34.2157,-119.0169,9176,debris_flow,rain,medium,1.319871497655378,49.155770762699994,7.5436745
2016-01-06 00:00:00.000000,0.3128872,2.4278102,92.52982330322266,16.572538662701845,9.63965129852295,-0.09509742259979248,34.1941,-118.998,9174,mudslide,downpour,medium,1.1556229763979184,45.203962669320006,7.000452
2016-01-07 05:55:00.000001,0.471345,10.088392,,35.40062799025327,13.920198440551758,1.4799860715866089,37.6954,-119.7269,7538,rock_fall,rain,medium,1.9653153028779218,66.90357640987,5.0044
2016-01-15 15:00:00.000000,0.47582412,3.6912153,,17.554422085435363,15.21751594543457,-0.02661554515361786,36.741,-121.7749,9225,rock_fall,rain,medium,1.5263052199966942,54.53065259547,8.159198
2016-01-15 17:00:00.000000,0.42871496,7.742018,81.15538787841797,13.8580403290689,10.132946968078613,0.5212396383285522,38.9226,-121.0257,9223,rock_fall,rain,small,1.5518626186870397,,
2016-01-19 00:00:00.000000,0.33373645,3.805397,69.8648681640625,53.9906834512949,28.495420455932617,0.9321309328079224,37.0937,-119.7531,9231,rock_fall,rain,small,1.6343194729522308,,
2016-01-22 00:00:00.000000,0.5558457,12.6638365,77.7110595703125,108.14235001802444,55.57651901245117,0.7266852855682373,37.0538,-122.0736,9239,landslide,continuous_rain,small,1.532591543887135,,
2016-01-23 00:00:00.000000,0.6268083,13.99943,54.75737762451172,227.10136556625366,82.00688934326172,0.45275771617889404,41.0321,-124.1109,9240,mudslide,rain,small,1.6390168791266966,,
2016-03-06 00:00:00.000000,0.5558015,10.88578,99.25736999511719,122.70926339179277,80.94189453125,1.000612735748291,38.376,-120.5597,9355,mudslide,rain,small,1.7106370744485555,,
2016-03-07 00:00:00.000000,0.31203237,5.7504926,,79.20724537968636,43.633235931396484,1.4799860715866089,37.7552,-122.4375,9412,mudslide,downpour,small,2.618916215335019,,
2016-03-08 00:00:00.000000,0.5308462,5.9476757,86.84529876708984,52.61042954400182,21.77168083190918,0.45275771617889404,36.5538,-121.748,9352,mudslide,rain,small,,,
2016-03-11 00:00:00.000000,0.59812117,14.852422,,150.03099405765533,36.58213806152344,1.000612735748291,39.6942,-123.7976,7555,landslide,rain,medium,2.618916215335019,234.81281294728998,9.05
2016-03-11 00:00:00.000000,0.58809173,14.289516,,119.24477434158325,36.76094436645508,1.0690946578979492,39.4415,-123.8033,9388,mudslide,rain,small,1.1750289332507444,,
2016-03-11 00:00:00.000000,0.5181507,9.415753,88.78337097167969,104.45365871395916,44.94265365600586,1.000612735748291,38.4115,-122.8921,7556,landslide,rain,medium,1.1719659967838734,185.94784680567358,11.736709
2016-03-11 09:00:00.000000,0.58809173,14.289516,,119.24477434158325,36.76094436645508,1.0690946578979492,39.4416,-123.8033,9385,mudslide,rain,medium,5.816076685445266,213.47080348344002,11.63
2016-03-11 23:00:00.000000,0.5181507,9.415753,100.0,104.38400271860883,34.07368087768555,0.45275771617889404,38.5117,-122.9237,7570,landslide,rain,medium,1.0762174319452085,192.1262358970433,12.559999
2016-03-12 00:00:00.000000,0.58136904,14.030128,67.29146575927734,95.68506383895874,45.835121154785156,0.2473120391368866,38.6498,-123.3792,7569,landslide,rain,medium,1.0617780208416963,195.43336228745548,10.07
2016-03-12 20:30:00.000000,0.61465013,12.072651,98.38786315917969,124.13385243993253,43.992061614990234,0.7266852855682373,39.7958,-121.4519,7564,rock_fall,rain,medium,1.09879707486133,275.23860628274,11.682401
2016-03-13 00:00:00.000000,0.588847,11.633372,76.72093200683594,46.8984317407012,17.070436477661133,0.9321309328079224,38.7987,-120.4218,9414,mudslide,downpour,small,1.0617780208416963,,
2016-03-13 00:00:00.000000,0.46974307,5.2134304,87.14977264404297,70.35157254803926,39.85253143310547,0.9321309328079224,38.8758,-121.1358,7566,landslide,rain,small,1.127762113650058,,
2016-03-13 00:00:00.000000,0.49863237,5.7510962,98.74038696289062,69.43928498215973,38.65092086791992,0.3842758238315582,38.5374,-122.6475,7572,landslide,rain,medium,1.3166564948349986,128.1116205064165,8.059999
2016-03-14 00:00:00.000000,0.58136904,14.028572,72.56452178955078,91.90474385023117,43.53901672363281,0.45275771617889404,38.7164,-123.3974,7568,rock_fall,rain,medium,1.5933963452710629,185.27378136646598,8.243216
2016-03-14 00:00:00.000000,0.5375219,11.278408,80.38758087158203,75.75286589935422,32.644535064697266,0.45275771617889404,38.5582,-123.0953,7571,landslide,rain,small,1.0008846776432496,,
2016-03-14 00:00:00.000000,0.44771034,3.5665486,84.88082885742188,33.415925262495875,23.383071899414062,-0.5744706392288208,37.844,-122.1239,9416,mudslide,continuous_rain,medium,1.1205245280790228,73.06713509238,3.6299999
2016-05-06 17:00:00.000000,0.24605595,1.9702517,32.26334762573242,11.320794582366943,8.13640022277832,0.9321309328079224,34.8662,-118.8813,9391,mudslide,rain,small,1.493896199834559,,
2016-06-21 23:00:00.000000,0.24518609,10.150055,36.08025360107422,,,-0.5059887766838074,37.6745,-119.7826,7889,debris_flow,downpour,medium,1.742563843805619,0.0,0.0
2016-10-16 00:00:00.000000,0.49942347,11.235801,99.35136413574219,30.194806615356356,14.630128860473633,0.45275771617889404,38.0455,-120.3454,9653,mudslide,downpour,medium,1.1599183913149012,57.0430427917,6.312469
2016-10-16 15:00:00.000000,0.24737771,7.885517,71.62191772460938,9.160934872925282,5.94571590423584,0.9321309328079224,37.6141,-119.076,9642,mudslide,rain,medium,1.1200232201072242,17.020779050170002,0.91999996
2016-10-16 17:00:00.000000,0.4833403,8.685255,99.93456268310547,34.52925216034055,21.871135711669922,0.3842758238315582,38.3139,-120.6609,9641,mudslide,downpour,medium,1.1072135509399497,64.2236252238,10.69
2016-10-23 19:30:00.000000,0.11202205,2.068935,56.722938537597656,13.116776943206787,7.74714994430542,0.9321309328079224,34.2304,-117.2997,9665,rock_fall,continuous_rain,small,1.3389152712187007,,
2016-10-30 15:00:00.000000,0.46255332,7.3698587,93.4744644165039,73.3550283908844,47.46437454223633,0.5212396383285522,38.297838000000006,-120.704661,10383,mudslide,rain,unknown,1.3922959657293514,,
2016-11-27 11:00:00.000000,0.3175188,1.8994026,68.82675170898438,16.88350699841976,14.265110969543457,0.9321309328079224,34.896813,-118.921159,10424,rock_fall,rain,small,5.251954982884757,,
2016-12-05 00:00:00.000000,0.41682327,12.484605,68.53874206542969,1.256685390137136,0.7953886985778809,0.45275771617889404,40.00917999999999,-121.246364,10371,landslide,rain,small,1.4282871312311751,,
2016-12-05 00:00:00.000000,0.45123067,12.7575035,73.21472930908203,6.936270502395928,4.27839994430542,0.3842758238315582,39.941551,-121.267258,10370,landslide,rain,small,1.187952848659013,,
2016-12-08 23:00:00.000000,0.5285585,5.3411946,35.89801788330078,1.6919045760296285,1.3737773895263672,0.45275771617889404,35.856966,-121.413869,10128,rock_fall,rain,small,1.2165943388231326,,
2016-12-10 00:00:00.000000,0.5284822,13.224628,63.61801528930664,6.297282971441746,4.090964317321777,0.7951671481132507,37.126455,-122.122693,10164,rock_fall,rain,medium,1.3797719794562118,11.875580723829998,3.01
2016-12-10 15:00:00.000000,0.44486734,12.114529,90.69412994384766,3.0760994609445333,2.1002700328826904,0.45275771617889404,37.018892,-121.93556,10142,mudslide,rain,large,1.202825846512941,7.3732400001,1.4399999
2016-12-12 00:00:00.000000,0.484079,12.483164,97.4786376953125,82.92447130056098,81.9165267944336,1.000612735748291,39.367245,-121.108961,10239,landslide,rain,medium,1.0000336518000266,144.34842433034999,11.05
2016-12-14 22:00:00.000000,0.5838183,12.507191,78.00970458984375,99.43767270445824,58.222232818603516,0.45275771617889404,40.621303,-124.210692,10357,mudslide,rain,medium,1.4469426079793266,172.84098661437,9.107643
2016-12-15 00:00:00.000000,0.5091338,11.659719,99.8954086303711,112.52874441631138,50.42116928100586,0.45275771617889404,40.727305,-122.077642,10231,landslide,rain,medium,1.714041306228112,208.45148018934,9.599999
2016-12-15 00:00:00.000000,0.58625567,12.254919,96.24178314208984,81.17108288221061,61.78826141357422,0.5212396383285522,39.63016,-121.431598,10372,mudslide,rain,medium,1.1078553389143149,150.30063555268,8.22
2016-12-15 19:00:00.000000,0.50529885,4.422717,79.49264526367188,17.578672885894775,15.626163482666016,-0.02661554515361786,35.770582,-121.323815,10127,translational_slide,rain,medium,1.0545421450115724,30.607612591649996,2.09
2016-12-16 00:00:00.000000,0.5285585,6.1732335,68.77605438232422,61.638364523649216,40.59321594238281,0.45275771617889404,36.000259,-121.501461,10125,rock_fall,flooding,medium,1.2774265576914254,111.36622084080001,7.97
2016-12-16 00:00:00.000000,0.6352594,14.503591,,224.56022947654128,85.39877319335938,0.5897215008735657,41.357397,-124.074714,10355,landslide,rain,small,1.2610496703910492,,
2016-12-16 00:00:00.000000,0.6317786,14.093943,84.70584869384766,201.64913970779162,98.97256469726562,1.6169499158859253,41.845413,-123.969925,10356,rock_fall,flooding,small,1.2372212647568808,,
2016-12-16 00:00:00.000000,0.15678142,3.417791,53.36811065673828,0.6678595691919327,0.55625319480896,0.9321309328079224,33.968473,-116.950975,10445,mudslide,rain,medium,1.1814078372307892,2.6850252203,0.8494905
2016-12-16 04:00:00.000000,0.08735113,2.8638973,29.475299835205078,28.396160542033613,27.514686584472656,1.000612735748291,34.149216,-117.940183,10439,mudslide,rain,medium,1.4881710045071246,71.30467896715,12.469999
2016-12-16 08:00:00.000000,0.13846096,2.134558,31.24102020263672,14.343062311410904,10.999414443969727,0.9321309328079224,34.379152,-118.402419,10428,mudslide,rain,small,2.506127003066094,,
2016-12-16 22:00:00.000000,0.4826923,4.5967426,98.41014099121094,89.90415978431702,59.611515045166016,0.9321309328079224,38.359775,-122.200994,10215,rock_fall,rain,small,1.1183390523014576,,
2016-12-20 00:00:00.000000,0.5383173,9.712049,59.61858367919922,131.04429394658655,87.53446960449219,0.9321309328079224,37.83536,-120.056857,10390,rock_fall,rain,small,1.0545421450115724,,
2016-12-23 00:00:00.000000,0.33601302,2.9986925,74.85548400878906,11.931945018470287,11.663433074951172,0.5212396383285522,34.281648,-119.305557,10407,rock_fall,flooding,small,1.2212586205587117,,
2016-12-23 00:00:00.000000,0.5622631,12.193225,47.470497131347656,16.488707463722676,13.428226470947266,0.5212396383285522,39.291956,-121.09722,10240,landslide,rain,small,5.045847800778157,,
2016-12-23 00:00:00.000000,0.38791373,2.9986925,74.85548400878906,8.874617502093315,8.300618171691895,-0.1635793149471283,34.387459,-119.368134,10409,rock_fall,flooding,unknown,1.1187919878846446,,
2016-12-24 00:00:00.000000,,2.7079315,83.12091827392578,41.07306784391403,21.10049057006836,1.4115042686462402,34.022705,-118.509724,10416,mudslide,rain,small,1.0755096142440892,,
2016-12-25 05:00:00.000000,0.3103776,2.6219773,,59.93467718362808,33.4061393737793,-0.5744706392288208,33.20013525,-117.35699464,10449,mudslide,rain,medium,1.1777322063651636,133.2412952002,13.217963
2017-01-03 00:00:00.000000,0.5285585,6.166044,56.61784362792969,5.803729610517621,3.014739751815796,0.5212396383285522,35.98028292,-121.48966984,10130,landslide,rain,medium,2.178885747466831,17.9298661655,2.368763
2017-01-03 06:00:00.000000,0.5871309,14.590603,53.14815902709961,8.483144760131836,8.483144760131836,0.45275771617889404,39.35900577,-123.50955946,10223,mudslide,rain,small,1.6304378728203985,,
2017-01-04 00:00:00.000000,0.50822824,12.684159,54.36376953125,46.511300050187856,31.91570472717285,0.45275771617889404,37.016839530000006,-122.06277894,10156,mudslide,rain,small,1.4029007667320912,,
2017-01-04 00:00:00.000000,0.3257409,12.376188,,20.864672861993313,17.52610206604004,0.45275771617889404,39.99062776,-120.94460055,10367,rock_fall,rain,small,1.0753814618004318,,
2017-01-04 00:00:00.000000,0.55761033,13.242578,54.36376953125,33.62199664860964,19.98073959350586,0.7951671481132507,37.18069623,-122.21443164,10161,mudslide,rain,small,1.4991034692115988,,
2017-01-04 00:00:00.000000,0.45082128,12.138043,65.37410736083984,54.21082064311486,37.232364654541016,0.45275771617889404,37.07743124,-121.94236078,10144,mudslide,downpour,medium,1.3169798023485282,71.7782075617,14.16
2017-01-04 05:00:00.000000,0.45082128,12.138043,65.37410736083984,54.21082064311486,37.232364654541016,0.45275771617889404,37.02125973,-121.96163284,10143,mudslide,rain,small,1.4799018251670515,,
2017-01-04 10:00:00.000000,0.45082128,12.138043,65.37410736083984,54.21082064311486,37.232364654541016,0.7951671481132507,37.08229788,-121.97646105,10152,mudslide,rain,small,1.219970923570128,,
2017-01-06 00:00:00.000000,0.47840244,6.0300593,97.57960510253906,52.70423571765423,31.781274795532227,0.6582034230232239,36.81539141,-121.7232875,10138,landslide,rain,medium,1.5446150383480708,105.0087937563,14.099999
2017-01-06 00:00:00.000000,0.50529885,4.431318,75.05686950683594,21.606419053627178,17.791770935058594,-0.02661554515361786,35.779001320000006,-121.32887864,10120,rock_fall,rain,medium,1.4930872495993066,41.399043177500005,2.7403946
2017-01-06 00:00:00.000000,0.38677022,3.1657877,,11.579312391579151,8.368249893188477,-0.5744706392288208,35.428013269999994,-120.7765753,10132,mudslide,rain,medium,1.8234220820489775,23.748072286,1.9499999
2017-01-06 00:00:00.000000,0.38677022,3.1657877,,11.579312391579151,8.368249893188477,0.45275771617889404,35.42818822,-120.77115179,10135,landslide,rain,large,1.4668293306858258,23.748072286,1.9499999
2017-01-07 00:00:00.000000,0.3640691,7.9612865,82.3487777709961,66.59856118587777,36.98617172241211,0.9321309328079224,36.4942495,-118.82376707,10394,rock_fall,rain,small,1.258275005595005,,
2017-01-07 00:00:00.000000,0.39003667,5.4826245,81.13374328613281,42.331897189840674,21.805696487426758,-0.5059887766838074,36.40201679,-119.0048126,10396,rock_fall,downpour,small,1.9130966345404095,,
2017-01-08 00:00:00.000000,0.5461613,9.525925,93.03102111816406,90.7354672178626,67.05537414550781,0.45275771617889404,39.34438459,-122.66547218,10225,rock_fall,rain,small,1.511517847131843,,
2017-01-08 00:00:00.000000,0.46857437,11.161707,85.7666015625,102.19348932802677,73.83412170410156,0.45275771617889404,39.81452834,-123.07906831,10226,debris_flow,rain,small,1.2702158842617814,,
2017-01-08 00:00:00.000000,0.43912715,3.0895004,82.67250061035156,24.547069244086742,15.987589836120605,1.4799860715866089,35.13748644,-120.60670818,10399,mudslide,downpour,medium,1.6540427368633976,55.200285895899995,9.91
2017-01-09 00:00:00.000000,0.44712937,3.771966,78.6690902709961,109.35930335521698,38.6029052734375,-0.02661554515361786,35.56650209,-121.07974236,10129,landslide,continuous_rain,small,1.476801166175574,,
2017-01-09 00:00:00.000000,0.5585594,12.183548,99.97821044921875,278.58351945877075,171.85333251953125,0.45275771617889404,39.29182137,-121.09715654,10243,debris_flow,continuous_rain,small,1.0241218091602844,,
2017-01-09 00:00:00.000000,0.5241089,8.710702,,120.36631969362497,86.44283294677734,0.5212396383285522,37.99985155,-122.60476195,10193,landslide,rain,small,1.4273929063510058,,
2017-01-09 00:00:00.000000,0.5558457,12.684159,80.65492248535156,165.06948256492615,103.04642486572266,0.6582034230232239,37.14797807,-122.08769581,10167,landslide,rain,small,1.714041306228112,,
2017-01-09 00:00:00.000000,0.42571327,2.777831,66.54832458496094,65.64005297422409,28.07131576538086,0.9321309328079224,35.55938329,-118.58725339,10398,rock_fall,rain,small,2.501563371597962,,
2017-01-09 00:00:00.000000,0.4756106,3.3919656,100.0,160.12195869721472,119.35189819335938,-0.02661554515361786,37.90798304,-122.21986026,10183,landslide,continuous_rain,small,1.5332762966639366,,
2017-01-09 00:00:00.000000,0.55761033,13.242741,80.65492248535156,143.60758788418025,97.6581039428711,0.45275771617889404,37.12855432,-122.12113443,10166,landslide,rain,small,1.1563978780576007,,
2017-01-09 00:00:00.000000,0.5558457,12.684159,80.65492248535156,157.15312576293945,100.32825469970703,1.6169499158859253,37.03155782,-122.06504164,10155,landslide,rain,medium,1.1236214445013328,297.5227700731,17.34
2017-01-09 00:00:00.000000,0.5375219,11.204667,,143.69117838144302,93.6435546875,0.2473120391368866,38.48712641,-123.01827244,10212,mudslide,downpour,medium,1.5782334138513665,253.11512502539998,14.07
2017-01-09 00:00:00.000000,0.45784712,6.8203425,99.98961639404297,151.7527679251507,110.50408172607422,0.9321309328079224,37.01337021,-121.65035445,10140,mudslide,rain,small,1.453590581748391,,
2017-01-09 00:00:00.000000,0.55761033,13.242741,80.65492248535156,143.60758788418025,97.6581039428711,0.7951671481132507,37.10839705,-122.11469549,10165,mudslide,rain,small,1.1380427946085316,,
2017-01-09 02:00:00.000000,0.5227082,8.476116,94.71672821044922,144.47939237207174,109.30171203613281,0.45275771617889404,37.61662149,-122.48520774,10187,landslide,rain,small,1.2592993125075052,,
2017-01-09 03:00:00.000000,0.49889573,12.138043,91.6499252319336,161.2088463306427,97.55828857421875,0.45275771617889404,37.08035822,-121.97827506,10151,landslide,rain,medium,1.9380294213534652,297.22507497460003,17.35
2017-01-09 05:00:00.000000,0.21437427,2.8546157,89.62525939941406,39.729500871151686,29.226821899414062,1.4799860715866089,34.118923239999994,-117.82355641,10440,mudslide,downpour,small,1.0572074655171055,,
2017-01-09 05:00:00.000000,0.29133525,2.7362466,75.49600219726562,59.288553283782676,30.107219696044922,-0.02661554515361786,34.083295459999995,-118.70405682,10413,rock_fall,downpour,small,1.1757115728731458,,
2017-01-09 07:00:00.000000,0.2265359,2.6001842,32.27191162109375,32.04266560077667,14.266645431518555,1.4799860715866089,34.3330795,-116.82978369,10442,rock_fall,downpour,medium,1.480203749195488,60.884500154934884,4.91
2017-01-09 07:00:00.000000,0.28707728,3.391725,77.50399780273438,36.08359844982624,14.568199157714844,1.4799860715866089,34.239632050000004,-116.9678174,10444,rock_fall,downpour,medium,1.0000069977671742,72.16719931349999,10.4232
2017-01-09 14:00:00.000000,0.49863237,5.738167,100.0,168.03547769994475,120.03987884521484,0.9321309328079224,38.52090057,-122.4720513,10210,rock_fall,rain,small,2.3115188597413128,,
2017-01-10 00:00:00.000000,0.41623,5.7491794,94.71672821044922,166.62084934860468,94.14624786376953,0.45275771617889404,37.73969582,-122.44321605,10189,landslide,continuous_rain,small,1.4448139742047867,,
2017-01-10 12:00:00.000000,0.49534142,5.763607,96.86524200439453,216.71321107633412,92.74066162109375,0.45275771617889404,38.63990848,-122.7574041,10209,mudslide,downpour,medium,1.0,423.6673921669,12.0
2017-01-10 21:00:00.000000,0.4492311,11.600428,98.834228515625,187.08862590789795,67.56302642822266,0.45275771617889404,40.6850016,-122.04245602,10237,mudslide,rain,small,1.5269031400855422,,
2017-01-10 21:00:00.000000,0.52804804,8.97929,97.20198822021484,189.45103195123374,89.53790283203125,0.7266852855682373,39.50534156,-121.50039753,10366,mudslide,downpour,medium,1.247544728995512,369.4567155395,9.83
2017-01-11 00:00:00.000000,0.6084304,12.937954,99.994140625,333.4475178718567,173.46372985839844,0.45275771617889404,39.20099639,-120.80953847,10245,earth_flow,rain,medium,4.865609717729712,673.7932901062,16.42
2017-01-11 00:00:00.000000,0.4830944,3.3919656,100.0,204.27572342194617,119.35189819335938,-0.8483982086181641,37.97157094,-122.2424441,10185,mudslide,flooding,medium,1.0434679524763064,384.0001697912,15.484362
2017-01-11 00:00:00.000000,0.12232167,2.2013495,82.9279556274414,42.60784568521194,33.81509017944336,0.45275771617889404,34.105419850000004,-118.36839201,10420,landslide,rain,small,1.3480043572384013,,
2017-01-11 00:00:00.000000,0.45999444,3.1638458,99.99915313720703,240.2921889872523,125.22573852539062,-0.09509742259979248,38.51835931,-122.05666596,10219,rock_fall,rain,medium,1.5799677847379456,459.62457789329994,14.21
2017-01-12 00:00:00.000000,0.20045948,2.8546157,96.89656829833984,67.3411315754056,34.18476867675781,-0.02661554515361786,34.15214903,-117.94120647,10437,mudslide,rain,medium,2.321804254305297,104.13888992753002,5.7799997
2017-01-12 06:00:00.000000,0.47471106,3.9933949,90.76564025878906,71.49044693261385,36.764183044433594,1.000612735748291,34.53213194,-119.85183676,10401,rock_fall,downpour,small,1.5245544386305705,,
2017-01-12 09:00:00.000000,0.35172066,2.6492002,78.8704833984375,70.14906189311296,41.22841262817383,0.5212396383285522,34.06203725,-118.98485696,10410,rock_fall,downpour,small,2.324224071386134,,
2017-01-18 00:00:00.000000,0.42385313,11.545308,63.100582122802734,48.36292663216591,36.4813117980957,0.7951671481132507,37.21263512,-121.98852433,10145,mudslide,rain,small,2.478799100413411,,
2017-01-18 00:00:00.000000,0.5483603,12.667726,46.057647705078125,51.47798877954483,38.92942428588867,0.7951671481132507,37.14832241,-122.01855688,10146,mudslide,continuous_rain,medium,1.3063413544407587,100.51973188759999,9.91
2017-01-19 08:00:00.000000,0.5429387,10.872173,57.21935272216797,75.70872673182748,51.22300338745117,0.45275771617889404,39.19874154,-123.28477177,10224,debris_flow,rain,small,1.172291659761271,,
2017-01-19 23:00:00.000000,0.27840728,2.0559838,99.24510192871094,8.174702133983374,5.218166828155518,-0.02661554515361786,34.23932576,-117.49830045,10430,mudslide,downpour,small,1.438075230298149,,
